Url,Title,Overview,Genres
https://www.themoviedb.org/tv/235758?language=en-US,Alya Sometimes Hides Her Feelings in Russian,"Alya is a transfer student enjoying popularity at her new high school, often sporting a cold shoulder while earning high marks in class. She ignores her nerdy classmate, Kuze Masachika, except for when she blurts out a flirtatious line to him in Russian. Little does she know, Kuze understands Russian, though he pretends not to. Let’s see where this wacky love story takes them!","Animation, Comedy"
https://www.themoviedb.org/tv/68398?language=en-US,Dr. Romantic,"An eccentric, triple board-certified virtuoso surgeon leaves a top job in Seoul and ends up at a provincial hospital, where he mentors young doctors.",Drama
https://www.themoviedb.org/tv/45835-age?language=en-US,Mobile Suit Gundam AGE,"Advanced Generation (A.G.) 101. The space colony Angel is attacked and destroyed by a mysterious ""Unknown Enemy"" with overwhelming strength. As this ""UE"" continues its attacks, a boy named Flit Asuno loses his mother when she is caught in the crossfire. Now in A.G. 115, Flit must fight using a new Gundam of his own creation, which evolves itself through battle. The curtain rises on an epic Gundam saga spanning 100 years and three generations.","Animation, Action & Adventure, Drama, War & Politics"
https://www.themoviedb.org/tv/88055-servant?language=en-US,Servant,A Philadelphia couple are in mourning after an unspeakable tragedy creates a rift in their marriage and opens the door for a mysterious force to enter their home.,"Drama, Mystery"
https://www.themoviedb.org/tv/67015?language=en-US,Ice Fantasy,"The story is set a hundred years after a war between the Empire of Snow (Ice Tribe) and the Fire Tribe, where the Fire Tribe was defeated. However, the war was fatal, leaving Prince Ka Suo and his younger half-brother Ying Kong Shi the only royal heirs and pure-blood ice illusionists left in the Ice Tribe. Conflict ensues after Ka Suo reluctantly ascends to the throne as his lover, Li Luo, and his brother go missing. Ka Suo also accidentally discovers an evil presence lurking in the Ice Tribe's holy shrine. He and his companions enter the mysterious shrine, and defeat head of the shrine, Lady Yuan Ji, only to find out that she has been plotting a conspiracy against him. Ka Suo also experiences hardships in trying to find his lover and brother, not knowing that his brother has lost all of his memories and has become the Fire Prince under his mother's command. A war between the two tribes commences once again, with the two brothers pitted against each other.","Drama, Sci-Fi & Fantasy, War & Politics"
https://www.themoviedb.org/tv/76645?language=en-US,Ai Tenchi Muyo!,"In this story, the world is in chaos, thanks to Washu. Now in order to save it, Tenchi Masaki must go undercover as a student teacher at an all-girls school. Unfortunately for him, trouble always comes his way as he has a hard time dealing with the hijinks of his new students.","Animation, Comedy, Sci-Fi & Fantasy"
https://www.themoviedb.org/tv/218576-not-quite-narwhal?language=en-US,Not Quite Narwhal,Curious little Kelp's been living his whole life as a narwhal... until he finds out he's actually a unicorn. Now he's got two worlds to explore!,"Kids, Animation"
https://www.themoviedb.org/tv/10797?language=en-US,Samurai Pizza Cats,"The setting is a Japanese looking village named ""Little Tokyo"" where the Pizza Cats run a pizza fast food business. Little Tokyo is populated by all kinds of animals. The official governor of the town is the Emperor, but since he has gone bananas a council takes care of the well-being of the village. One of the members of this council is called Seymour ""Big"" Cheese, who secretly wishes to take over control of the village. The pizza take away restaurant is merely a cover for their true job... Whenever evil is afoot, the Pizza Cats are launched towards the danger from the gun-lookalike clock tower that emerges from the top of their restaurant.","Animation, Comedy, Action & Adventure, Kids"
https://www.themoviedb.org/tv/62936-sex-drugs-rock-roll?language=en-US,Sex&Drugs&Rock&Roll,"Johnny Rock is the aging lead singer of NYC's legendary early-'90s band The Heathens, who is trying to get both his band and his life back together. The aging and broke bad-boy rocker gets another shot at fame as a songwriter for a brash and talented young singer who's a big fan of his early work.",Comedy
https://www.themoviedb.org/tv/99778-the-god-of-high-school?language=en-US,The God of High School,"When an island half-disappears from the face of the earth, a mysterious organization sends out invitations for a tournament to every skilled fighter in the world. ""If you win you can have ANYTHING you want,"" they claim. They're recruiting only the best to fight the best and claim the title of The God of High School. Jin Mori, a Taekwondo specialist and a high school student, soon learns that there is something much greater beneath the stage of the tournament.","Animation, Comedy, Action & Adventure, Sci-Fi & Fantasy"
https://www.themoviedb.org/tv/34114?language=en-US,Cat's Eye,"Cat's Eye is the most notorious group of art thieves in Japan. No one knows their identities, but for most of Tokyo, the mystery only heightens their allure.","Animation, Action & Adventure, Comedy, Drama, Mystery, Crime"
https://www.themoviedb.org/tv/197103?language=en-US,Star and Sky: Star in My Mind,"Daonuea had a crush on Khabkluen in high school and confessed his feelings on his last day at the school. However, he was gently rejected. Now starting University, Daonuea discovers that one of his dormmates is none other than Khabkluen. What will happen when you stop loving someone but they begin loving you?","Drama, Comedy"
https://www.themoviedb.org/tv/200900-teletubbies?language=en-US,Teletubbies,"Welcome to Teletubbyland! Join in the fun with Tinky Winky, Dipsy, Laalaa and Po as they learn lots of new, exciting things about the real world. Perfect for curious little minds!","Animation, Kids"
https://www.themoviedb.org/tv/70311?language=en-US,Quanzhi Fashi,"After waking up, Mo Fan suddenly finds himself in a world where schools teach magic and monsters eat humans. However, his own situation hasn’t really changed that much. Labelled the loser of his school, he wants to afford a better life for his physical disabled sister, who is in a wheelchair, and his father. To make it possible, he took on the goal to become the best magician and to show everyone that one’s status in society is not important to achieve this.","Comedy, Animation"
https://www.themoviedb.org/tv/75367-the-heroic-quest-of-the-valiant-prince-ivandoe?language=en-US,The Heroic Quest of the Valiant Prince Ivandoe,"The series follows the adventures of Ivandoe , the young prince of the forest whose father, The Mighty Stag, sends him on a quest for the magical Golden Feather of the fearsome Eagle King. Ivandoe and his dedicated squire, a small bird named Bert, discover new and mysterious areas of the forest and an array of peculiar creatures along the way.","Action & Adventure, Animation, Kids, Comedy"
https://www.themoviedb.org/tv/62137-the-royals?language=en-US,The Royals,"Drama about a fictional British Royal family set in modern day London, who inhabit a world of opulence and regal tradition that caters to any and every desire, but one that also comes with a price tag of duty, destiny and intense public scrutiny.",Drama
https://www.themoviedb.org/tv/90660?language=en-US,KENGAN ASHURA,"Ohma Tokita enters a hidden world where corporate disputes are settled in brutal gladiator bouts. Forget the money, he just wants to fight — and win.","Animation, Action & Adventure, Sci-Fi & Fantasy"
https://www.themoviedb.org/tv/100342-wwe-the-bump?language=en-US,WWE The Bump,World Wrestling Entertainment's The Bump.,Talk
https://www.themoviedb.org/tv/1676-the-young-riders?language=en-US,The Young Riders,"The Young Riders was an American Western television series created by Ed Spielman that presents a fictionalized account of a group of young Pony Express riders based at the Sweetwater Station in the Nebraska Territory during the years leading up to the American Civil War. The series premiered on ABC on September 20, 1989 and ran for three seasons until the final episode aired on July 23, 1992.","Western, Drama"
https://www.themoviedb.org/tv/110397?language=en-US,Wakako Zake,"Murasaki Wakako, who is 26 years old, loves going out alone to enjoy eating and drinking, especially when something unpleasant happens at work. Thie show follows Wakako through many solitary outings, where she enjoys different combinations of food and drink!",Drama
https://www.themoviedb.org/tv/57756-getting-on?language=en-US,Getting On,"Set in a geriatric extended care wing of a down-at-the-heels hospital, Getting On follows put-upon nurses, anxious doctors and administrators as they struggle with the darkly comic, brutally honest and quietly compassionate realities of caring for the elderly.",Comedy
